Time,LL_Q,LL_T,LL_C,Regime
229735000,   9840221086,   5864659102,   5746069643,10
229745000,   9840221086,   5864659102,   5746069643,10
229755000,   9840221086,   5864659102,   5746069643,10
229845000,   9918844308,   5930189156,   5812419572,10
229855000,   9918844308,   5930189156,   5812419572,10
229865000,   9918844308,   5930189156,   5812419572,10
229955000,   9944894289,   6000521783,   5848165956,10
229965000,   9944894289,   6000521783,   5848165956,10
229975000,   9944894289,   6000521783,   5848165956,10
230065000,   9999772156,   6068996106,   5893950817,10
230075000,   9999772156,   6068996106,   5893950817,10
230085000,   9999772156,   6068996106,   5893950817,10
230175000,  10016978472,   6134354606,   5974829029,10
230185000,  10016978472,   6134354606,   5974829029,10
230195000,  10016978472,   6134354606,   5974829029,10
230285000,  10078888295,   6214132466,   6050626360,10
230295000,  10078888295,   6214132466,   6050626360,10
230305000,  10078888295,   6214132466,   6050626360,10
230395000,  10133292308,   6294834126,   6126151838,10
230405000,  10133292308,   6294834126,   6126151838,10
230415000,  10133292308,   6294834126,   6126151838,10
230505000,  10202343458,   6363073487,   6175588591,10
230515000,  10202343458,   6363073487,   6175588591,10
230525000,  10202343458,   6363073487,   6175588591,10
230615000,  10270963065,   6425208869,   6244340868,10
230625000,  10270963065,   6425208869,   6244340868,10
230635000,  10270963065,   6425208869,   6244340868,10
230725000,  10327559066,   6465972636,   6313993026,10
230735000,  10327559066,   6465972636,   6313993026,10
230745000,  10327559066,   6465972636,   6313993026,10
230835000,  10399694707,   6497236500,   6379959594,10
230845000,  10399694707,   6497236500,   6379959594,10
230855000,  10399694707,   6497236500,   6379959594,10
230945000,  10465218770,   6578402006,   6414767316,10
230955000,  10465218770,   6578402006,   6414767316,10
230965000,  10465218770,   6578402006,   6414767316,10
231055000,  10540285114,   6625737006,   6495214446,10
231065000,  10540285114,   6625737006,   6495214446,10
231075000,  10540285114,   6625737006,   6495214446,10
231165000,  10595032804,   6683523967,   6561697790,10
231175000,  10595032804,   6683523967,   6561697790,10
231185000,  10595032804,   6683523967,   6561697790,10
231275000,  10671772886,   6721424831,   6635034150,10
231285000,  10671772886,   6721424831,   6635034150,10
231295000,  10671772886,   6721424831,   6635034150,10
231385000,  10737942606,   6796576491,   6714370621,10
231395000,  10737942606,   6796576491,   6714370621,10
231405000,  10737942606,   6796576491,   6714370621,10
231495000,  10810025622,   6877750667,   6770394684,10
231505000,  10810025622,   6877750667,   6770394684,10
231515000,  10810025622,   6877750667,   6770394684,10
231605000,  10872528334,   6947671986,   6829872806,10
231615000,  10872528334,   6947671986,   6829872806,10
231625000,  10872528334,   6947671986,   6829872806,10
231715000,  10945822674,   7007395280,   6865865151,10
231725000,  10945822674,   7007395280,   6865865151,10
231735000,  10945822674,   7007395280,   6865865151,10
231825000,  10995569007,   7089118309,   6899194483,10
231835000,  10995569007,   7089118309,   6899194483,10
231845000,  10995569007,   7089118309,   6899194483,10
231935000,  11069834982,   7158318143,   6980982882,10
231945000,  11069834982,   7158318143,   6980982882,10
231955000,  11069834982,   7158318143,   6980982882,10
232045000,  11132863629,   7242200372,   7060216296,10
232055000,  11132863629,   7242200372,   7060216296,10
232065000,  11132863629,   7242200372,   7060216296,10
232155000,  11207062148,   7326297027,   7097491944,10
232165000,  11207062148,   7326297027,   7097491944,10
232175000,  11207062148,   7326297027,   7097491944,10
232265000,  11275731862,   7403732999,   7179753807,10
232275000,  11275731862,   7403732999,   7179753807,10
232285000,  11275731862,   7403732999,   7179753807,10
232375000,  11349918818,   7486252933,   7255836505,10
232385000,  11349918818,   7486252933,   7255836505,10
232395000,  11349918818,   7486252933,   7255836505,10
232485000,  11421848090,   7556083056,   7319900015,10
232495000,  11421848090,   7556083056,   7319900015,10
232505000,  11421848090,   7556083056,   7319900015,10
232595000,  11481249305,   7569738098,   7390492495,10
232605000,  11481249305,   7569738098,   7390492495,10
232615000,  11481249305,   7569738098,   7390492495,10
232705000,  11556994485,   7647344499,   7459016086,10
232715000,  11556994485,   7647344499,   7459016086,10
232725000,  11556994485,   7647344499,   7459016086,10
232815000,  11615316605,   7731011220,   7534569032,10
232825000,  11615316605,   7731011220,   7534569032,10
232835000,  11615316605,   7731011220,   7534569032,10
232925000,  11677898571,   7786254198,   7607377600,10
232935000,  11677898571,   7786254198,   7607377600,10
232945000,  11677898571,   7786254198,   7607377600,10
233035000,  11735752127,   7860899634,   7681446572,10
233045000,  11735752127,   7860899634,   7681446572,10
233055000,  11735752127,   7860899634,   7681446572,10
233145000,  11795559883,   7944503565,   7670989397,10
233155000,  11795559883,   7944503565,   7670989397,10
233165000,  11795559883,   7944503565,   7670989397,10
233255000,  11833410632,   8017812874,   7726413436,10
233265000,  11833410632,   8017812874,   7726413436,10
233275000,  11833410632,   8017812874,   7726413436,10
233365000,  11905034353,   8047474512,   7800088400,10
233375000,  11905034353,   8047474512,   7800088400,10
233385000,  11905034353,   8047474512,   7800088400,10
233475000,  11970215590,   8125449488,   7843892684,10
233485000,  11970215590,   8125449488,   7843892684,10
233495000,  11970215590,   8125449488,   7843892684,10
233585000,  12034456179,   8205589333,   7921025709,10
233595000,  12034456179,   8205589333,   7921025709,10
233605000,  12034456179,   8205589333,   7921025709,10
233695000,  12071051279,   8287075526,   7983048930,10
233705000,  12071051279,   8287075526,   7983048930,10
233715000,  12071051279,   8287075526,   7983048930,10
233805000,  12129758308,   8370153223,   8053862264,10
233815000,  12129758308,   8370153223,   8053862264,10
233825000,  12129758308,   8370153223,   8053862264,10
233915000,  12201415181,   8436943583,  12337269413,10
233925000,  12201415181,   8436943583,  12337269413,10
233935000,  12201415181,   8436943583,  12337269413,10
234025000,  12259467293,   8488455770,  12378813658,10
234035000,  12259467293,   8488455770,  12378813658,10
234045000,  12259467293,   8488455770,  12378813658,10
234135000,  12266018325,   8563723530,  12461057419,10
234145000,  12266018325,   8563723530,  12461057419,10
234155000,  12266018325,   8563723530,  12461057419,10
234245000,  12325768442,   8629483860,  12541974589,10
234255000,  12325768442,   8629483860,  12541974589,10
234265000,  12325768442,   8629483860,  12541974589,10
234355000,  12397173858,   8713660958,  12590074017,10
234365000,  12397173858,   8713660958,  12590074017,10
234375000,  12397173858,   8713660958,  12590074017,10
234465000,  12465256383,   8797372337,  12654578491,10
234475000,  12465256383,   8797372337,  12654578491,10
234485000,  12465256383,   8797372337,  12654578491,10
234575000,  12543592519,   8874120842,  12716473931,10
234585000,  12543592519,   8874120842,  12716473931,10
234595000,  12543592519,   8874120842,  12716473931,10
234685000,  12576549724,   8927778659,  12793787342,10
234695000,  12576549724,   8927778659,  12793787342,10
234705000,  12576549724,   8927778659,  12793787342,10
234795000,  12649221734,   8985361021,  12875252341,10
234805000,  12649221734,   8985361021,  12875252341,10
234815000,  12649221734,   8985361021,  12875252341,10
234905000,  12709239002,   9042606912,  12946288760,10
234915000,  12709239002,   9042606912,  12946288760,10
234925000,  12709239002,   9042606912,  12946288760,10
235015000,  12783150505,   9097841326,  13018547482,10
235025000,  12783150505,   9097841326,  13018547482,10
235035000,  12783150505,   9097841326,  13018547482,10
235125000,  12844481947,   9176540085,  13096994001,10
235135000,  12844481947,   9176540085,  13096994001,10
235145000,  12844481947,   9176540085,  13096994001,10
235235000,  12921842106,   9257059235,  13166029881,10
235245000,  12921842106,   9257059235,  13166029881,10
235255000,  12921842106,   9257059235,  13166029881,10
235345000,  12971456140,   9293876281,  13239958254,10
235355000,  12971456140,   9293876281,  13239958254,10
235365000,  12971456140,   9293876281,  13239958254,10
235455000,  13043786534,   9373743943,  13314569475,10
235465000,  13043786534,   9373743943,  13314569475,10
235475000,  13043786534,   9373743943,  13314569475,10
235565000,  13099268167,   9447644260,  13390630520,10
235575000,  13099268167,   9447644260,  13390630520,10
235585000,  13099268167,   9447644260,  13390630520,10
235675000,  13175628569,   9504078809,  13383919047,10
235685000,  13175628569,   9504078809,  13383919047,10
235695000,  13175628569,   9504078809,  13383919047,10
235785000,  13251877859,   9557572911,  13453436874,10
235795000,  13251877859,   9557572911,  13453436874,10
235805000,  13251877859,   9557572911,  13453436874,10
235895000,  13319638814,   9597717937,  13532985762,10
235905000,  13319638814,   9597717937,  13532985762,10
235915000,  13319638814,   9597717937,  13532985762,10
236005000,  13397335564,   9675856586,  13576012049,10
236015000,  13397335564,   9675856586,  13576012049,10
236025000,  13397335564,   9675856586,  13576012049,10
236115000,  13472467174,   9728413755,  13658175232,10
236125000,  13472467174,   9728413755,  13658175232,10
236135000,  13472467174,   9728413755,  13658175232,10
236225000,  13520402332,   9794539940,  13739297752,10
236235000,  13520402332,   9794539940,  13739297752,10
236245000,  13520402332,   9794539940,  13739297752,10
236335000,  13595215347,   9862854922,  13813045452,10
236345000,  13595215347,   9862854922,  13813045452,10
236355000,  13595215347,   9862854922,  13813045452,10
236445000,  13670648786,   9936968817,  13894950289,10
236455000,  13670648786,   9936968817,  13894950289,10
236465000,  13670648786,   9936968817,  13894950289,10
236555000,  13742525692,   9989469983,  13949484236,10
236565000,  13742525692,   9989469983,  13949484236,10
236575000,  13742525692,   9989469983,  13949484236,10
236665000,  13812128715,  10060152388,  13989441849,10
236675000,  13812128715,  10060152388,  13989441849,10
236685000,  13812128715,  10060152388,  13989441849,10
236775000,  13868932066,  10125749516,  14069946555,10
236785000,  13868932066,  10125749516,  14069946555,10
236795000,  13868932066,  10125749516,  14069946555,10
236885000,  13946480884,  10169044081,  14125549879,10
236895000,  13946480884,  10169044081,  14125549879,10
236905000,  13946480884,  10169044081,  14125549879,10
236995000,  14024456833,  10246772156,  14203530471,10
237005000,  14024456833,  10246772156,  14203530471,10
237015000,  14024456833,  10246772156,  14203530471,10
237105000,  14103546845,  10315481745,  14284475071,10
237115000,  14103546845,  10315481745,  14284475071,10
237125000,  14103546845,  10315481745,  14284475071,10
237215000,  14175434276,  10338418178,  14354307904,10
237225000,  14175434276,  10338418178,  14354307904,10
237235000,  14175434276,  10338418178,  14354307904,10
237325000,  14245954430,  10377446094,  14430499489,10
237335000,  14245954430,  10377446094,  14430499489,10
237345000,  14245954430,  10377446094,  14430499489,10
237435000,  14295846084,  10454969743,  14478094234,10
237445000,  14295846084,  10454969743,  14478094234,10
237455000,  14295846084,  10454969743,  14478094234,10
237545000,  14366732749,  10536011834,  14558958542,10
237555000,  14366732749,  10536011834,  14558958542,10
237565000,  14366732749,  10536011834,  14558958542,10
237655000,  14436209372,  10613212537,  14637988679,10
237665000,  14436209372,  10613212537,  14637988679,10
237675000,  14436209372,  10613212537,  14637988679,10
237765000,  14457755741,  10695084293,  14691398185,10
237775000,  14457755741,  10695084293,  14691398185,10
237785000,  14457755741,  10695084293,  14691398185,10
237875000,  14524492250,  10778590325,  14764400372,10
237885000,  14524492250,  10778590325,  14764400372,10
237895000,  14524492250,  10778590325,  14764400372,10
237985000,  14568868863,  10862409195,  14816315496,10
237995000,  14568868863,  10862409195,  14816315496,10
238005000,  14568868863,  10862409195,  14816315496,10
238095000,  14631058278,  10937053527,  14889600637,10
238105000,  14631058278,  10937053527,  14889600637,10
238115000,  14631058278,  10937053527,  14889600637,10
238205000,  14690189097,  10997439896,  14948686613,10
238215000,  14690189097,  10997439896,  14948686613,10
238225000,  14690189097,  10997439896,  14948686613,10
238315000,  14762975950,  11077321964,  15019039022,10
238325000,  14762975950,  11077321964,  15019039022,10
238335000,  14762975950,  11077321964,  15019039022,10
238425000,  14841828335,  11141926981,  15100732412,10
238435000,  14841828335,  11141926981,  15100732412,10
238445000,  14841828335,  11141926981,  15100732412,10
238535000,  14911055611,  11183340849,  15133262378,10
238545000,  14911055611,  11183340849,  15133262378,10
238555000,  14911055611,  11183340849,  15133262378,10
238645000,  14955849918,  11264039925,  15202383707,10
238655000,  14955849918,  11264039925,  15202383707,10
238665000,  14955849918,  11264039925,  15202383707,10
238755000,  15026089665,  11344176025,  15280324789,10
238765000,  15026089665,  11344176025,  15280324789,10
238775000,  15026089665,  11344176025,  15280324789,10
238865000,  15076572412,  11421630297,  15336474548,10
238875000,  15076572412,  11421630297,  15336474548,10
238885000,  15076572412,  11421630297,  15336474548,10
238975000,  15089706590,  11467333039,  15412693129,10
238985000,  15089706590,  11467333039,  15412693129,10
238995000,  15089706590,  11467333039,  15412693129,10
239085000,  15155521390,  11531668153,  15481866304,10
239095000,  15155521390,  11531668153,  15481866304,10
239105000,  15155521390,  11531668153,  15481866304,10
239195000,  15232182380,  11604404333,  15545882459,10
239205000,  15232182380,  11604404333,  15545882459,10
239215000,  15232182380,  11604404333,  15545882459,10
239305000,  15307358158,  11688306078,  15591595763,10
239315000,  15307358158,  11688306078,  15591595763,10
239325000,  15307358158,  11688306078,  15591595763,10
239415000,  15370512686,  11770968140,  15671451468,10
239425000,  15370512686,  11770968140,  15671451468,10
239435000,  15370512686,  11770968140,  15671451468,10
239525000,  15441813634,  11805565102,  15753981675,10
239535000,  15441813634,  11805565102,  15753981675,10
239545000,  15441813634,  11805565102,  15753981675,10
239635000,  15515702348,  11876931846,  15792557942,10
239645000,  15515702348,  11876931846,  15792557942,10
239655000,  15515702348,  11876931846,  15792557942,10
239745000,  15585445737,  11939909674,  15818495134,10
239755000,  15585445737,  11939909674,  15818495134,10
239765000,  15585445737,  11939909674,  15818495134,10
239855000,  15660194785,  12020120751,  15891328430,10
239865000,  15660194785,  12020120751,  15891328430,10
239875000,  15660194785,  12020120751,  15891328430,10
239965000,  15731571463,  12099610580,  15931759804,10
239975000,  15731571463,  12099610580,  15931759804,10
239985000,  15731571463,  12099610580,  15931759804,10
240075000,  15792046480,  12179306164,  15994926809,10
240085000,  15792046480,  12179306164,  15994926809,10
240095000,  15792046480,  12179306164,  15994926809,10
240185000,  15847667530,  12245231300,  16069229080,10
240195000,  15847667530,  12245231300,  16069229080,10
240205000,  15847667530,  12245231300,  16069229080,10
240295000,  15903778026,  12319427115,  16115692071,10
240305000,  15903778026,  12319427115,  16115692071,10
240315000,  15903778026,  12319427115,  16115692071,10
240405000,  15946958323,  12383082850,  16196013749,10
240415000,  15946958323,  12383082850,  16196013749,10
240425000,  15946958323,  12383082850,  16196013749,10
240515000,  15992658961,  12443182590,  16275748764,10
240525000,  15992658961,  12443182590,  16275748764,10
240535000,  15992658961,  12443182590,  16275748764,10
240625000,  16042488312,  12499559507,  16357921027,10
240635000,  16042488312,  12499559507,  16357921027,10
240645000,  16042488312,  12499559507,  16357921027,10
240735000,  16085953862,  12581766767,  16405754854,10
240745000,  16085953862,  12581766767,  16405754854,10
240755000,  16085953862,  12581766767,  16405754854,10
240845000,  16140225880,  12665803685,  16439396536,10
240855000,  16140225880,  12665803685,  16439396536,10
240865000,  16140225880,  12665803685,  16439396536,10
240955000,  16205259961,  12749743064,  16513495273,10
240965000,  16205259961,  12749743064,  16513495273,10
240975000,  16205259961,  12749743064,  16513495273,10
241065000,  16260114998,  12816164300,  16592165172,10
241075000,  16260114998,  12816164300,  16592165172,10
241085000,  16260114998,  12816164300,  16592165172,10
241175000,  16338858810,  12892599900,  16661590101,10
241185000,  16338858810,  12892599900,  16661590101,10
241195000,  16338858810,  12892599900,  16661590101,10
241285000,  16390812886,  12935825613,  16721348309,10
241295000,  16390812886,  12935825613,  16721348309,10
241305000,  16390812886,  12935825613,  16721348309,10
241395000,  16467505657,  13018481371,  16801274588,10
241405000,  16467505657,  13018481371,  16801274588,10
241415000,  16467505657,  13018481371,  16801274588,10
241505000,  16489926128,  13095752023,  16837254452,10
241515000,  16489926128,  13095752023,  16837254452,10
241525000,  16489926128,  13095752023,  16837254452,10
241615000,  16553328542,  13161192697,  16912237754,10
241625000,  16553328542,  13161192697,  16912237754,10
241635000,  16553328542,  13161192697,  16912237754,10
241725000,  16630643300,  13218861910,  16983935316,10
241735000,  16630643300,  13218861910,  16983935316,10
241745000,  16630643300,  13218861910,  16983935316,10
241835000,  16702915526,  13293861117,  17063864937,10
241845000,  16702915526,  13293861117,  17063864937,10
241855000,  16702915526,  13293861117,  17063864937,10
241945000,  16773563413,  13315676075,  17072495852,10
241955000,  16773563413,  13315676075,  17072495852,10
241965000,  16773563413,  13315676075,  17072495852,10
242055000,  16848931935,  13376303229,  17154572235,10
242065000,  16848931935,  13376303229,  17154572235,10
242075000,  16848931935,  13376303229,  17154572235,10
242165000,  16926578122,  13455128001,  17228146360,10
242175000,  16926578122,  13455128001,  17228146360,10
242185000,  16926578122,  13455128001,  17228146360,10
242275000,  16994976177,  13501926486,  17309070193,10
242285000,  16994976177,  13501926486,  17309070193,10
242295000,  16994976177,  13501926486,  17309070193,10
242385000,  17045789404,  13585690450,  17385303730,10
242395000,  17045789404,  13585690450,  17385303730,10
242405000,  17045789404,  13585690450,  17385303730,10
242495000,  17102480417,  13665880262,  17464429285,10
242505000,  17102480417,  13665880262,  17464429285,10
242515000,  17102480417,  13665880262,  17464429285,10
242605000,  17142954311,  13716860280,  17535178069,10
242615000,  17142954311,  13716860280,  17535178069,10
242625000,  17142954311,  13716860280,  17535178069,10
242715000,  17201719805,  13745503335,  17590313369,10
242725000,  17201719805,  13745503335,  17590313369,10
242735000,  17201719805,  13745503335,  17590313369,10
242825000,  17269492380,  13792050249,  17671018007,10
242835000,  17269492380,  13792050249,  17671018007,10
242845000,  17269492380,  13792050249,  17671018007,10
242935000,  17298151040,  13820570319,  17743304402,10
242945000,  17298151040,  13820570319,  17743304402,10
242955000,  17298151040,  13820570319,  17743304402,10
243045000,  17368204155,  13885691678,  17823717632,10
243055000,  17368204155,  13885691678,  17823717632,10
243065000,  17368204155,  13885691678,  17823717632,10
243155000,  17441593875,  13909407506,  17897207145,10
243165000,  17441593875,  13909407506,  17897207145,10
243175000,  17441593875,  13909407506,  17897207145,10
243265000,  17479084232,  13981796930,  17978754033,10
243275000,  17479084232,  13981796930,  17978754033,10
243285000,  17479084232,  13981796930,  17978754033,10
243375000,  17557159802,  14031687179,  18023447988,10
243385000,  17557159802,  14031687179,  18023447988,10
243395000,  17557159802,  14031687179,  18023447988,10
243485000,  17610527816,  14103327882,  18102631214,10
243495000,  17610527816,  14103327882,  18102631214,10
243505000,  17610527816,  14103327882,  18102631214,10
243595000,  17680603815,  14187372113,  18182995055,10
243605000,  17680603815,  14187372113,  18182995055,10
243615000,  17680603815,  14187372113,  18182995055,10
243705000,  17704369111,  14269699427,  18255175413,10
243715000,  17704369111,  14269699427,  18255175413,10
243725000,  17704369111,  14269699427,  18255175413,10
243815000,  17782389567,  14349777143,  18335917524,10
243825000,  17782389567,  14349777143,  18335917524,10
243835000,  17782389567,  14349777143,  18335917524,10
243925000,  17855458101,  14433064479,  18400166748,10
243935000,  17855458101,  14433064479,  18400166748,10
243945000,  17855458101,  14433064479,  18400166748,10
244035000,  17932881563,  14516053576,  18480096757,10
244045000,  17932881563,  14516053576,  18480096757,10
244055000,  17932881563,  14516053576,  18480096757,10
244145000,  17996037870,  14572528675,  18548976042,10
244155000,  17996037870,  14572528675,  18548976042,10
244165000,  17996037870,  14572528675,  18548976042,10
244255000,  18046428732,  14653189858,  18612087215,10
244265000,  18046428732,  14653189858,  18612087215,10
244275000,  18046428732,  14653189858,  18612087215,10
244365000,  18120893707,  14728228268,  18657861147,10
244375000,  18120893707,  14728228268,  18657861147,10
244385000,  18120893707,  14728228268,  18657861147,10
244475000,  18198248606,  14789791461,  18716590192,10
244485000,  18198248606,  14789791461,  18716590192,10
244495000,  18198248606,  14789791461,  18716590192,10
244585000,  18272587033,  14826707404,  18774516565,10
244595000,  18272587033,  14826707404,  18774516565,10
244605000,  18272587033,  14826707404,  18774516565,10
244695000,  18334767821,  14891039744,  18843728186,10
244705000,  18334767821,  14891039744,  18843728186,10
244715000,  18334767821,  14891039744,  18843728186,10
244805000,  18404592872,  14946708381,  18912654598,10
244815000,  18404592872,  14946708381,  18912654598,10
244825000,  18404592872,  14946708381,  18912654598,10
244915000,  18444687622,  14981226460,  18966837827,10
244925000,  18444687622,  14981226460,  18966837827,10
244935000,  18444687622,  14981226460,  18966837827,10
245025000,  18508906332,  15055984935,  19006215831,10
245035000,  18508906332,  15055984935,  19006215831,10
245045000,  18508906332,  15055984935,  19006215831,10
245135000,  18584357608,  15138993146,  19055449412,10
245145000,  18584357608,  15138993146,  19055449412,10
245155000,  18584357608,  15138993146,  19055449412,10
245245000,  18640710812,  15218240193,  19105378963,10
245255000,  18640710812,  15218240193,  19105378963,10
245265000,  18640710812,  15218240193,  19105378963,10
245355000,  18718203816,  15293968041,  19180623830,10
245365000,  18718203816,  15293968041,  19180623830,10
245375000,  18718203816,  15293968041,  19180623830,10
245465000,  18780931699,  15377460083,  19257750260,10
245475000,  18780931699,  15377460083,  19257750260,10
245485000,  18780931699,  15377460083,  19257750260,10
245575000,  18824157011,  15448994356,  19338038607,10
245585000,  18824157011,  15448994356,  19338038607,10
245595000,  18824157011,  15448994356,  19338038607,10
245685000,  18896073512,  15530538612,  19395190415,10
245695000,  18896073512,  15530538612,  19395190415,10
245705000,  18896073512,  15530538612,  19395190415,10
245795000,  18966568268,  15605203075,  19448552527,10
245805000,  18966568268,  15605203075,  19448552527,10
245815000,  18966568268,  15605203075,  19448552527,10
245905000,  19030445683,  15687049258,  19516128656,10
245915000,  19030445683,  15687049258,  19516128656,10
245925000,  19030445683,  15687049258,  19516128656,10
246015000,  19100505086,  15764946845,  19591526593,10
246025000,  19100505086,  15764946845,  19591526593,10
246035000,  19100505086,  15764946845,  19591526593,10
246125000,  19133525014,  15848601884,  19659683958,10
246135000,  19133525014,  15848601884,  19659683958,10
246145000,  19133525014,  15848601884,  19659683958,10
246235000,  19212896831,  15922130013,  19737223997,10
246245000,  19212896831,  15922130013,  19737223997,10
246255000,  19212896831,  15922130013,  19737223997,10
246345000,  19291307237,  15990933548,  19801376286,10
246355000,  19291307237,  15990933548,  19801376286,10
246365000,  19291307237,  15990933548,  19801376286,10
246455000,  19353723931,  16067373126,  19876220629,10
246465000,  19353723931,  16067373126,  19876220629,10
246475000,  19353723931,  16067373126,  19876220629,10
246565000,  19425754835,  16123796529,  19956895546,10
246575000,  19425754835,  16123796529,  19956895546,10
246585000,  19425754835,  16123796529,  19956895546,10
246675000,  19485164743,  16184524164,  20027553326,10
246685000,  19485164743,  16184524164,  20027553326,10
246695000,  19485164743,  16184524164,  20027553326,10
246785000,  19563212085,  16256119079,  20105571832,10
246795000,  19563212085,  16256119079,  20105571832,10
246805000,  19563212085,  16256119079,  20105571832,10
246895000,  19601399273,  16327550822,  20166501204,10
246905000,  19601399273,  16327550822,  20166501204,10
246915000,  19601399273,  16327550822,  20166501204,10
247005000,  19674534591,  16398882082,  20236816382,10
247015000,  19674534591,  16398882082,  20236816382,10
247025000,  19674534591,  16398882082,  20236816382,10
247115000,  19743247000,  16456303528,  20287056172,10
247125000,  19743247000,  16456303528,  20287056172,10
247135000,  19743247000,  16456303528,  20287056172,10
247225000,  19813293919,  16512678059,  20356175444,10
247235000,  19813293919,  16512678059,  20356175444,10
247245000,  19813293919,  16512678059,  20356175444,10
247335000,  19885324337,  16584852929,  20435072608,10
247345000,  19885324337,  16584852929,  20435072608,10
247355000,  19885324337,  16584852929,  20435072608,10
247445000,  19912253480,  16652595250,  20502579317,10
247455000,  19912253480,  16652595250,  20502579317,10
247465000,  19912253480,  16652595250,  20502579317,10
247555000,  19971100620,  20932490516,  20566711311,10
247565000,  19971100620,  20932490516,  20566711311,10
247575000,  19971100620,  20932490516,  20566711311,10
247665000,  20030961322,  20997547677,  20628804662,10
247675000,  20030961322,  20997547677,  20628804662,10
247685000,  20030961322,  20997547677,  20628804662,10
247775000,  20102515676,  21042680542,  20709976544,10
247785000,  20102515676,  21042680542,  20709976544,10
247795000,  20102515676,  21042680542,  20709976544,10
247885000,  20144733178,  21103789407,  20775018657,10
247895000,  20144733178,  21103789407,  20775018657,10
247905000,  20144733178,  21103789407,  20775018657,10
247995000,  20200048694,  21186163868,  20854420837,10
248005000,  20200048694,  21186163868,  20854420837,10
248015000,  20200048694,  21186163868,  20854420837,10
248105000,  20272048530,  21232556177,  20928040929,10
248115000,  20272048530,  21232556177,  20928040929,10
248125000,  20272048530,  21232556177,  20928040929,10
248215000,  20335582545,  21315826105,  21008137029,10
248225000,  20335582545,  21315826105,  21008137029,10
248235000,  20335582545,  21315826105,  21008137029,10
248325000,  20398123308,  21333609723,  21090131801,10
248335000,  20398123308,  21333609723,  21090131801,10
248345000,  20398123308,  21333609723,  21090131801,10
248435000,  20465942716,  21406351314,  21143629058,10
248445000,  20465942716,  21406351314,  21143629058,10
248455000,  20465942716,  21406351314,  21143629058,10
248545000,  20498446474,  21484851518,  21194521528,10
248555000,  20498446474,  21484851518,  21194521528,10
248565000,  20498446474,  21484851518,  21194521528,10
248655000,  20575810739,  21565879457,  21246952227,10
248665000,  20575810739,  21565879457,  21246952227,10
248675000,  20575810739,  21565879457,  21246952227,10
248765000,  20649598737,  21622901356,  21327431750,10
248775000,  20649598737,  21622901356,  21327431750,10
248785000,  20649598737,  21622901356,  21327431750,10
248875000,  20718640266,  21697690120,  21388249754,10
248885000,  20718640266,  21697690120,  21388249754,10
248895000,  20718640266,  21697690120,  21388249754,10
248985000,  20780632568,  21774303870,  21469245280,10
248995000,  20780632568,  21774303870,  21469245280,10
249005000,  20780632568,  21774303870,  21469245280,10
249095000,  20821875655,  21832913522,  21546633074,10
249105000,  20821875655,  21832913522,  21546633074,10
249115000,  20821875655,  21832913522,  21546633074,10
249205000,  20900905871,  21899479551,  21628316161,10
249215000,  20900905871,  21899479551,  21628316161,10
249225000,  20900905871,  21899479551,  21628316161,10
249315000,  20963636324,  21958135096,  21662419500,10
249325000,  20963636324,  21958135096,  21662419500,10
249335000,  20963636324,  21958135096,  21662419500,10
249425000,  21021408891,  22040265455,  21730075288,10
249435000,  21021408891,  22040265455,  21730075288,10
249445000,  21021408891,  22040265455,  21730075288,10
249535000,  21087847568,  22120168167,  21807333760,10
249545000,  21087847568,  22120168167,  21807333760,10
249555000,  21087847568,  22120168167,  21807333760,10
249645000,  21163579397,  22191506345,  21886903553,10
249655000,  21163579397,  22191506345,  21886903553,10
249665000,  21163579397,  22191506345,  21886903553,10
249755000,  21240667236,  22269207739,  21960283353,10
249765000,  21240667236,  22269207739,  21960283353,10
249775000,  21240667236,  22269207739,  21960283353,10
249865000,  21314636232,  22351207618,  22025694822,10
249875000,  21314636232,  22351207618,  22025694822,10
249885000,  21314636232,  22351207618,  22025694822,10
249975000,  21389442292,  22401734999,  22094681552,10
249985000,  21389442292,  22401734999,  22094681552,10
249995000,  21389442292,  22401734999,  22094681552,10
250085000,  21444454782,  22484696797,  22152684130,10
250095000,  21444454782,  22484696797,  22152684130,10
250105000,  21444454782,  22484696797,  22152684130,10
250195000,  21489151661,  22552997187,  22231744834,10
250205000,  21489151661,  22552997187,  22231744834,10
250215000,  21489151661,  22552997187,  22231744834,10
250305000,  21510442808,  22634502395,  22312050363,10
250315000,  21510442808,  22634502395,  22312050363,10
250325000,  21510442808,  22634502395,  22312050363,10
250415000,  21537853296,  22710702248,  22372554501,10
250425000,  21537853296,  22710702248,  22372554501,10
250435000,  21537853296,  22710702248,  22372554501,10
250525000,  21602362066,  22777468922,  22453633279,10
250535000,  21602362066,  22777468922,  22453633279,10
250545000,  21602362066,  22777468922,  22453633279,10
250635000,  21661370651,  22853009783,  22498791978,10
250645000,  21661370651,  22853009783,  22498791978,10
250655000,  21661370651,  22853009783,  22498791978,10
250745000,  21740642624,  22917143808,  22581115412,10
250755000,  21740642624,  22917143808,  22581115412,10
250765000,  21740642624,  22917143808,  22581115412,10
250855000,  21803205596,  22975674956,  22655318640,10
250865000,  21803205596,  22975674956,  22655318640,10
250875000,  21803205596,  22975674956,  22655318640,10
250965000,  21860039129,  23049463401,  22718486084,10
250975000,  21860039129,  23049463401,  22718486084,10
250985000,  21860039129,  23049463401,  22718486084,10
